Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah
02/05/2015;2015;5;2;22;24;21,5;22,375;27,2;21,6;1,7;3,75;;1015,5;95,87979579;92,12092488;95,8535988;94,93352881;0,920833333;180;5;250
03/05/2015;2015;5;3;21,8;23,3;22,8;22,425;25,6;20,6;41;17,5;;1016;93,74595697;96,96282509;95,93646357;95,09780065;0,5875;225;7;360
04/05/2015;2015;5;4;21,6;24,2;22,1;22,375;26;21,2;77;12,5;;1016;93,82018585;88,34861084;92,88007939;92,21726548;1,025;45;4;220
05/05/2015;2015;5;5;21,4;27;24,5;23,575;27,5;20;3;78,75;;1014,7;93,82810108;83,540052;81,16321217;88,08986658;1,095833333;360;6;360
06/05/2015;2015;5;6;21,4;27,6;25,8;24,05;28,6;18,5;-;100;;1014,6;86,79618032;76,16790856;86,82317554;84,14586118;3,875;360;7;290
07/05/2015;2015;5;7;21,6;28,2;24,2;23,9;29,2;21,6;-;100;;1015,5;86,01434022;75,52470299;84,67070169;83,05602128;0,904166667;360;6;120
08/05/2015;2015;5;8;21,8;27,2;25,2;24;27,6;20;-;65;;1015,2;89,69907934;76,84403474;88,53787714;86,19501764;1,229166667;45;6;190
09/05/2015;2015;5;9;21,6;25,4;23,2;22,95;27,7;19,6;-;43,75;;1015,1;95,8053647;81,41118206;88,1955233;90,30435869;1,579166667;90;5;150
10/05/2015;2015;5;10;21,4;28;25,2;24;28,6;20,4;-;100;;1014,9;86,18093361;75,45651188;81,35192094;82,29257501;3,379166667;45;6;60
11/05/2015;2015;5;11;21,6;28,6;25,8;24,4;29;21;-;100;;1016;86,00836663;74,04223903;85,01255136;82,76788091;1,608333333;45;7;50
12/05/2015;2015;5;12;22;28,2;26;24,55;29,8;21,4;-;93,75;;1015,9;93,85787104;75,50899019;81,54828521;86,19325437;1,808333333;45;6;50
