Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah;
27/08/2016;2016;8;27;27,8;31,2;28,2;28,75;31,8;26,8;0;0;;1012,8;84,60743261;67,26523956;83,28068952;79,94019857;8,583333333;T;19;100;
28/08/2016;2016;8;28;28,2;31,2;28,4;29;31,2;27;0;0;;1012,9;81,81741256;71,04707575;83,27977539;79,49041907;7,208333333;T;19;100;
29/08/2016;2016;8;29;28;31;28,6;28,9;31,7;26,8;0;0;;1012;80,29447556;65,8963096;81,86930417;77,08864122;7,625;T;16;100;
30/08/2016;2016;8;30;28;31,1;28,4;28,875;32;25,8;0;0;;1012,2;83,20390566;70,98827276;80,3863981;79,44562055;7,625;T;18;110;
31/08/2016;2016;8;31;28;31,6;28,6;29,05;32;26,8;0;0;;1013;81,73928571;72,53012696;83,27794715;79,82166138;6,333333333;T;15;100;
01/09/2016;2016;9;1;27,4;30,8;28,6;28,55;32,2;24,8;0;0;;1012,2;89,0141147;74,71463865;83,42362597;84,04162351;5,333333333;TGR;15;100;
02/09/2016;2016;9;2;26,6;32,2;28,6;28,5;32,2;26;0;0;;1011,7;88,82138898;64,8765247;83,3538941;81,46829919;4,888888889;T;13;120;
03/09/2016;2016;9;3;27,8;32;28,8;29,1;32,4;24,5;0;0;;1011,2;80,21419124;61,76223166;81,82987787;76,005123;4,666666667;T;15;100;
04/09/2016;2016;9;4;27,3;30,5;28,4;28,375;32,4;26;0;0;;1012,4;85,19257447;75,2264088;81,6669612;81,81962974;6,25;T;17;80;
05/09/2016;2016;9;5;27,4;31,2;29;28,75;32,2;27;0;0;;1013,5;84,470468;66,02030757;84,00811018;79,74233844;8,458333333;T;17;100;
06/09/2016;2016;9;6;28,4;31,8;29;29,4;32,6;27,4;0;0;;1013,1;79,02798674;67,63705399;82,66069412;77,0884304;7,041666667;TGR;15;120;
07/09/2016;2016;9;7;28,5;32,6;29;29,65;32,6;26,4;0;0;;1013,8;79,06822168;61,59509044;80,4655121;75,04926147;9,791666667;TGR;20;100;
08/09/2016;2016;9;8;28,6;32,2;29;29,6;32,4;26,8;0;0;;1012,8;72,1658772;59,54991939;71,55406884;68,85893566;8,125;T;18;90;
09/09/2016;2016;9;9;28,6;31,6;28,8;29,4;32,6;23,8;0;0;;1013,5;76,30207707;59,08380337;73,31928678;71,25181107;6,958333333;T;18;130;
10/09/2016;2016;9;10;26,6;32,2;28,6;28,5;32,6;25,6;0;0;;1012,8;85,72709626;61,90890754;76,12487889;77,37199474;6,75;T;17;120;
11/09/2016;2016;9;11;28,6;32,4;29;29,65;32,6;24,4;0;0;;1011,3;70,81859204;59,73293623;74,61396912;68,99602236;6,125;TGR;17;90;
12/09/2016;2016;9;12;26,8;32;28,2;28,45;32;23,8;0;0;;1011,2;83,51862933;56,52999262;74,6053935;74,54316119;5,208333333;T;18;100;
13/09/2016;2016;9;13;26;31,6;28,6;28,05;32;25,8;0;0;;1012,2;83,98608216;65,07438752;79,66605448;78,17815158;5,541666667;TGR;13;180;
14/09/2016;2016;9;14;28,4;30,4;28,4;28,9;31,6;25,8;0;0;;1011,9;74,81626831;70,59546711;78,77549299;74,75087418;5,791666667;T;17;110;
15/09/2016;2016;9;15;28,2;31,6;28,8;29,2;32,2;27,8;0;0;;1011,6;80,3804563;66,29825039;80,38801859;76,8617954;6,5;T;16;100;
16/09/2016;2016;9;16;29,6;31;29,2;29,85;31,6;26,6;4,2;0;;1011,5;74,08920988;69,67579457;80,64124821;74,62386564;7,75;T;17;120;
17/09/2016;2016;9;17;28;31,8;29,4;29,3;32;27,4;0;0;;1010,8;87,65517381;72,6556441;80,71835429;82,1710865;7,416666667;T;17;120;
18/09/2016;2016;9;18;29;32,6;28,9;29,875;33;25;0;0;;1010,6;75,14045687;59,87670363;80,39017924;72,63694915;5,25;CALM;19;110;
19/09/2016;2016;9;19;27,1;31,8;29;28,75;32,2;25,2;0;0;;1010,5;89,71823072;67,66950107;80,39936202;81,87633113;4,708333333;CALM;17;90;
20/09/2016;2016;9;20;27;31,6;29,4;28,75;32,6;27,8;0;0;;1010,3;88,92391182;67,53922083;77,91776806;80,82620313;7,25;T;16;120;
21/09/2016;2016;9;21;29,4;32,2;29,2;30,05;33,6;25,6;0;0;;1010,8;79,47264218;65,4761735;79,30497214;75,9316075;4,041666667;CALM;18;60;
22/09/2016;2016;9;22;27,2;32,2;29;28,9;32,6;24,6;0;0;;1011,3;90,51037634;66,68307362;77,72053579;81,35609052;3,208333333;CALM;15;120;
23/09/2016;2016;9;23;27;30,8;28,8;28,4;32,6;25,6;TTU;0;;1010,5;84,34741634;72,12779481;81,11435846;80,48424649;2,791666667;CALM;10;130;
24/09/2016;2016;9;24;26,8;29;27,2;27,45;30;25,2;4;0;;1010;88,87609403;79,32107748;87,44819522;86,13036519;3,625;CALM;15;310;
25/09/2016;2016;9;25;27;30,2;28;28,05;30,4;24,8;0;0;;1009,9;85,86398982;75,76024927;83,14916397;82,65934822;4,75;T;22;110;
26/09/2016;2016;9;26;26,2;32,2;28,6;28,3;32,8;26;0;0;;1009,9;93,48771026;65,49163794;84,48396394;84,2377556;4,666666667;CALM;15;100;
27/09/2016;2016;9;27;28;32;29,6;29,4;32,2;26;0;0;;1011;87,65450121;70,25911621;80,71526016;81,5708447;4,958333333;T;18;70;
28/09/2016;2016;9;28;28,2;32,6;29,4;29,6;33;25,6;0;0;;1011,3;87,70571713;64,55220476;79,09394674;79,76439644;3,041666667;CALM;14;100;
29/09/2016;2016;9;29;27,4;32,4;29,2;29,1;33,2;26,6;0;0;;1010,4;89,01960015;58,58855748;77,72845227;78,58905251;4,166666667;CALM;17;120;
30/09/2016;2016;9;30;29;32,8;29,2;30;33,2;25,6;0;0;;1009,5;83,56486618;62,35127059;77,82451932;76,82638057;3,833333333;CALM;17;310;
01/10/2016;2016;10;1;28,4;32;30,2;29,75;32,4;25,4;10,5;0;;1010,7;86,2795978;69,0150201;78,1848058;79,93975537;5;S;20;250;
02/10/2016;2016;10;2;27,4;24,6;26;26,35;30,8;24;32;0;;1011,3;85,98125922;96,59754721;93,45614746;90,50405328;3,555555556;BL;15;330;
03/10/2016;2016;10;3;27;29,2;29,2;28,1;32;24,2;20,3;0;;1011,2;96,77635228;80,80337242;82,77975176;89,28395719;2,666666667;CALM;12;320;
04/10/2016;2016;10;4;26,7;29,8;27,4;27,65;31,4;24,8;1;0;;1009,3;91,19428866;78,28396399;88,92796745;87,40012719;3,5;CALM;16;160;
05/10/2016;2016;10;5;27;31;29;28,5;32,4;26,6;0;0;;1010,7;92,02969305;73,52779284;79,80623522;84,34835354;3,958333333;CALM;15;120;
06/10/2016;2016;10;6;29,6;32,2;29,6;30,25;32,6;26,4;0;0;;1010,7;78,17618392;66,68720408;78,08797318;75,28188627;4,333333333;T;15;150;
07/10/2016;2016;10;7;27,6;31,6;28;28,7;31,6;26,2;0,6;0;;1010,6;86,04444402;67,53347791;84,67985276;81,07555468;3,791666667;T;18;110;
08/10/2016;2016;10;8;28,4;26,5;27,8;27,775;29,8;25,3;7;0;;1011,6;84,07639008;93,5312512;86,04212043;86,93153795;7,833333333;T;22;100;
09/10/2016;2016;10;9;28,6;29,5;26;28,175;30,6;24,8;33,8;0;;1011,7;85,60040655;85,16044751;96,62813269;88,24734833;8,5;TGR;24;100;
10/10/2016;2016;10;10;27,4;28,2;28,5;27,875;31,9;25,6;1,5;0;;1011,1;85,98204286;78,96499201;83,28343188;83,5531274;4,583333333;T;20;80;
11/10/2016;2016;10;11;28,2;29,4;28;28,45;30,2;26,2;11;0;;1010,8;84,74603078;78,09960216;86,04909119;83,41018873;3,958333333;TGR;17;100;
12/10/2016;2016;10;12;28,2;31,6;29;29,25;32;26,8;0;0;;1010,4;87,70870881;70,03560563;83,49970047;82,23818093;4,791666667;T;16;120;
13/10/2016;2016;10;13;29,4;32;28,8;29,9;32,6;25,8;0;0;;1009,8;78,09204333;66,5711205;84,0858775;76,71027116;4,083333333;CALM;17;100;
14/10/2016;2016;10;14;29,3;32;29,6;30,05;32,6;25;0;0;;1010,5;78,0429467;67,79039064;77,91657801;75,44821551;5,458333333;CALM;17;90;
15/10/2016;2016;10;15;27,6;32;29,6;29,2;32,2;25;0;0;;1010,7;89,06594268;67,78718242;83,42987797;82,33723644;2,041666667;CALM;12;110;
16/10/2016;2016;10;16;29;32,2;29;29,8;32,8;26,6;0;0;;1010,9;79,30219535;67,91090253;80,47992805;76,74880532;6,166666667;CALM;20;110;
17/10/2016;2016;10;17;29,4;32,6;28,8;30,05;32,6;26,6;0;0;;1010,2;69,98301387;58,75095559;80,56443354;69,82035422;6,416666667;T;17;90;
18/10/2016;2016;10;18;29,2;32,4;29,4;30,05;33;26,8;0;0;;1010,4;71,18913346;64,42826701;80,72402686;71,8826402;5,083333333;T;17;100;
19/10/2016;2016;10;19;29,6;31,8;30;30,25;32,54;27,8;0;0;;1010,5;75,44652711;67,6719346;79,32274355;74,47193309;7,125;T;15;110;
20/10/2016;2016;10;20;29,6;32;29,6;30,2;32,4;28,4;0;0;;1009,6;78,18250663;69,02654963;76,72734444;75,52972683;8,875;TGR;17;120;
21/10/2016;2016;10;21;29,4;24,6;26,4;27,45;29,6;24,2;10,4;0;;1009,6;76,71742104;89,93861746;87,2223116;82,64894279;3,333333333;CALM;17;30;
22/10/2016;2016;10;22;27;30,2;25,2;27,35;31;24,6;28,5;0;;1011,5;96,77590661;79,1248737;95,03099468;91,9269204;3,666666667;CALM;19;120;
23/10/2016;2016;10;23;28,4;23,8;24,6;26,3;31,4;23,4;122,2;0;;1010,8;87,75904421;100;95,74410321;92,81554791;2,625;CALM;17;30;
24/10/2016;2016;10;24;25,4;25,2;26,6;25,65;31,4;24,6;19,1;0;;1010,9;90,92849697;98,31686721;93,45879462;93,40816395;2,333333333;CALM;15;180;
25/10/2016;2016;10;25;26,6;30,8;28,7;28,175;31,1;25,8;TTU;0;;1010,9;95,13991779;72,12135541;87,6575279;87,51467972;2,208333333;CALM;13;350;
26/10/2016;2016;10;26;28,21;28,6;27,2;28,055;30;25;11;0;;1011,3;87,63375338;77,72845227;88,96938701;85,49133651;3,541666667;CALM;15;180;
27/10/2016;2016;10;27;27,3;31;27,2;28,2;31;25;1;0;;1011,7;88,99180494;74,81812266;92,02857886;86,20757785;3,041666667;CALM;13;300;
28/10/2016;2016;10;28;27,4;28,6;28;27,85;31,8;25,2;0;0;;1011,3;89,01685743;70,83726682;89,80899474;84,66999411;2,416666667;CALM;14;330;
29/10/2016;2016;10;29;27,2;31,6;29,2;28,8;32,2;25,2;0;0;;1010,8;90,51196206;68,15558294;83,28663131;83,1165346;2,833333333;CALM;12;90;
30/10/2016;2016;10;30;28;32;29,8;29,45;32,7;26,6;0;0;;1011,4;90,67180668;70,25514604;76,86199997;82,11518984;4,208333333;S;13;120;
31/10/2016;2016;10;31;28,4;31,6;29,4;29,45;32,2;26,2;0;0;;1010,6;87,75970135;72,54721899;84,94158938;83,25205277;3,458333333;T;13;70;
01/11/2016;2016;11;1;29,4;31,6;28,8;29,8;32,4;25;0;0;;1009,8;76,71618062;65,09127444;83,29120193;75,4537094;2,125;CALM;9;170;
02/11/2016;2016;11;2;27,6;32,4;28;28,9;33;25,2;0;0;;1010;89,06805112;71,72094283;84,55610418;83,60328731;2,888888889;CALM;10;320;
03/11/2016;2016;11;3;27,5;32,5;29,8;29,325;33,6;25,8;0;0;;1011,2;86,76503132;65,68057797;82,13896327;80,33740097;1,875;CALM;7;180;
04/11/2016;2016;11;4;28,6;33,2;30,4;30,2;33,8;26,8;0;0;;1010,5;87,81147552;62,62777674;78,36287738;79,15340129;4;BL;12;60;
05/11/2016;2016;11;5;28,6;33,8;30,8;30,45;34;27,2;0;0;;1010,7;87,81082597;65,33101597;74,41679925;78,84236679;4,708333333;T;13;110;
06/11/2016;2016;11;6;29,2;33;30,2;30,4;34;27,2;0;0;;1012,5;82,90617383;69,58616644;80,95066817;79,08729557;3,625;T;14;170;
07/11/2016;2016;11;7;30;32,8;28,6;30,35;34,6;26,2;0;0;;1012,1;81,0942332;68,25319527;84,81068424;78,81308648;3,375;CALM;15;310;
08/11/2016;2016;11;8;28,8;29,8;29,2;29,15;33,8;26,2;0;0;;1012,1;88,59464988;69,57963742;84,87344549;82,91059567;2,458333333;CALM;11;30;
09/11/2016;2016;11;9;27,6;30;27,4;28,15;32;25,2;0;0;;1012,9;86,03553694;78,35782176;86,61637978;84,26131885;5,375;BL;15;90;
10/11/2016;2016;11;10;26,8;32,4;27;28,25;32,6;24,6;0,1;0;;1012,1;88,86946524;59,71166601;85,98400195;80,85864961;2,125;CALM;12;340;
11/11/2016;2016;11;11;27,6;25,4;26,6;26,8;32,6;24,4;6,6;0;;1011,3;87,54739037;91,74243456;93,45690379;90,07352978;1,958333333;CALM;8;270;
12/11/2016;2016;11;12;26,4;31,2;28,2;28,05;32,6;25,2;0;0;;1011,1;90,34061301;71,06029404;89,06774992;85,2023175;2,916666667;CALM;10;180;
13/11/2016;2016;11;13;28,2;31,6;29;29,25;32;25,8;1,5;0;;1011,3;84,74395323;75,11654312;87,65988199;83,06608289;1,791666667;CALM;12;120;
14/11/2016;2016;11;14;26,4;28,6;27,6;27,25;30,4;25,2;8,5;0;;1010,2;93,5161382;79,14351067;93,63046907;89,95156403;1,291666667;CALM;9;120;
15/11/2016;2016;11;15;27,4;30;27,7;28,125;31,8;25,2;0;0;;1010,3;92,099506;74,32383865;90,57673756;87,27489705;2,125;CALM;11;360;
16/11/2016;2016;11;16;27,6;33;29,8;29,5;33;25,4;5,8;0;;1010;89,06805112;68,98819182;83,56879334;82,67327185;4,416666667;T;15;110;
17/11/2016;2016;11;17;27;31,8;29,4;28,8;32,4;25,4;0,3;0;;1010,6;90,47075342;68,89412182;82,21619649;83,01295629;4,5;T;17;110;
18/11/2016;2016;11;18;30,2;32;29,6;30,5;33,1;26,2;0;0;;1008,6;77,09758113;69,6478538;80,92387556;76,1917229;4;CALM;17;30;
19/11/2016;2016;11;19;29;32,4;30,4;30,2;33,6;28,2;0;0;;1008,8;87,18561717;65,62865898;79,17874876;79,79466052;5,916666667;TGR;15;120;
20/11/2016;2016;11;20;30;32,3;30;30,575;33;28,2;0;0;;1009,1;85,30740388;68,59342568;81,70274292;80,22774409;6,958333333;T;17;90;
21/11/2016;2016;11;21;30,5;31;30;30,5;31,6;25,8;0,2;0;;1008,8;76,56405999;78,13262131;84,94720755;79,05198721;3,916666667;CALM;21;150;
22/11/2016;2016;11;22;26,8;29,4;28,2;27,8;30,2;26,2;0,3;0;;1009,3;91,99782855;75,36423189;89,11538539;87,11881859;2,041666667;CALM;10;300;
23/11/2016;2016;11;23;27,5;26,2;27,6;27,2;31,4;26,2;1,2;0;;1009,4;91,34617971;93,49294241;92,06875056;92,0635131;2,208333333;CALM;15;180;
24/11/2016;2016;11;24;27,4;32;27,2;28,5;32,8;26;14,8;0;;1009,4;89,02264762;70,27499689;89,00345328;84,33093635;2,791666667;CALM;8;270;
25/11/2016;2016;11;25;26,4;27,6;27;26,85;30,2;25,2;1,5;0;;1009;93,51835425;90,60316646;90,30542815;91,98632578;1,916666667;CALM;9;200;
26/11/2016;2016;11;26;27,9;31,9;29,8;29,375;32,6;26,4;0;0;;1008,9;91,4210472;72,08877337;82,2907309;84,30539967;2,875;CALM;11;120;
27/11/2016;2016;11;27;27,8;32,6;32,6;30,2;32,8;25,6;0;0;;1009;89,11776707;63,3915187;62,22033431;75,96184679;5,666666667;T;15;120;
28/11/2016;2016;11;28;27,2;29,8;29;28,3;31;26;8,7;0;;1009,1;92,0678696;77,59446417;89,25527816;87,74637038;2,041666667;CALM;12;170;
29/11/2016;2016;11;29;26,8;28;28,6;27,55;32,6;25,8;0,9;0;;1010;93,57355763;87,66122718;92,0678696;91,71905301;2,291666667;CALM;12;310;
30/11/2016;2016;11;30;27;27,8;26,6;27,1;31,8;25;0;0;;1010,5;92,03013872;86,10808056;89,5793727;89,93693267;4,708333333;BL;15;320;
01/12/2016;2016;12;1;27,3;31,4;28,6;28,65;32,6;25,4;0;0;;;;;;81;5;S;12;340;06.00
02/12/2016;2016;12;2;26,6;28,2;27,2;27,15;30,4;25,4;0,7;0;;;;;;87;3;CALM;12;170;02.00
03/12/2016;2016;12;3;26,4;28,8;27,6;27,3;29;25,4;2,6;0;;;;;;88;3;CALM;15;90;06.00
04/12/2016;2016;12;4;26,2;27,8;27,6;26,95;29,3;25,6;0,5;0;;;;;;91;2;CALM;9;310;09.00
05/12/2016;2016;12;5;26;28,2;27;26,8;30,2;25;6,9;0;;;;;;89;3;CALM;20;300;22.00
06/12/2016;2016;12;6;25,6;28,8;27,8;26,95;29;25;0,4;0;;;;;;89;3;BL;10;330;06.00
07/12/2016;2016;12;7;26,6;32,6;27;28,2;32,8;25,2;0,3;0;;;;;;86;4;CALM;17;330;07.00
08/12/2016;2016;12;8;27;30,3;29;28,325;32;25;9,3;0;;;;;;83;6;BL;23;310;17.00
09/12/2016;2016;12;9;25,4;30,8;27,4;27,25;32,4;25,4;3;0;;;;;;87;4;BL;10;180;06.00
10/12/2016;2016;12;10;25,6;28,4;27,4;26,75;29;25;0,2;0;;;;;;88;2;CALM;7;130;05.00
11/12/2016;2016;12;11;27,2;31,58;27,7;28,42;32,2;24,4;11;0;;;;;;84;3;BL;9;220;06.00
12/12/2016;2016;12;12;24,6;27;27;25,8;27,6;24,6;0,6;0;;;;;;92;3;BL;12;320;04.00
13/12/2016;2016;12;13;25,5;26,4;26,6;26;28;24,4;1;0;;;;;;91;3;CALM;10;320;07.00
14/12/2016;2016;12;14;25,6;27;26,6;26,2;29,2;25,2;35;0;;;;;;90;2;CALM;17;270;05.00
15/12/2016;2016;12;15;25,8;26,2;27,8;26,4;31;24,6;10,9;0;;;;;;89;3;BL;12;320;06.00
16/12/2016;2016;12;16;25,9;27,8;27,6;26,8;29,6;24,8;0,1;0;;;;;;86;4;BL;16;310;17.00
17/12/2016;2016;12;17;25,8;30;25,1;26,675;31,2;24,8;6,6;0;;;;;;89;5;BL;27;330;07.00
18/12/2016;2016;12;18;26,2;27;27,6;26,75;30,2;25,4;4;0;;;;;;89;6;BL;28;320;07.00
19/12/2016;2016;12;19;25,8;26,4;27,8;26,45;28,6;25,2;41;0;;;;;;91;6;BL;34;270;03.00
20/12/2016;2016;12;20;26,8;29,6;28,6;27,95;30,2;24,2;0;0;;;;;;82;11;BL;25;310;03.00
21/12/2016;2016;12;21;28;30,4;29;28,85;31;25,6;2,4;0;;;;;;81;15;BL;31;310;08.00
22/12/2016;2016;12;22;26,8;30;28,9;28,125;31,5;26,8;0;0;;;;;;82;11;BL;26;320;09.00
23/12/2016;2016;12;23;28,4;30,4;28,8;29;31,9;26,4;0;0;;;;;;83;11;BL;28;320;08.00
24/12/2016;2016;12;24;27,4;31;28,7;28,625;32;26,4;0;0;;;;;;83;6;BL;21;310;02.00
25/12/2016;2016;12;25;27,2;30,8;28,8;28,5;32;26,4;0;0;;;;;;82;2;CALM;8;170;06.00
26/12/2016;2016;12;26;27;31,6;28,8;28,6;31,6;26,4;0;0;;;;;;82;2;CALM;10;150;05.00
27/12/2016;2016;12;27;27,4;31,8;29,3;28,975;33,6;26,2;0,7;0;;;;;;82;5;BL;19;310;09.00
28/12/2016;2016;12;28;27,2;31,8;26,6;28,2;31,8;25,4;35;0;;;;;;90;2;CALM;15;60;03.00
29/12/2016;2016;12;29;27,2;25,2;27;26,65;32;23,4;63,3;0;;;;;;92;4;CALM;32;300;16.00
30/12/2016;2016;12;30;24,6;26,6;25,3;25,275;29,2;24;8,3;0;;;;;;93;3;CALM;16;260;13.00
31/12/2016;2016;12;31;25,4;30,9;25,2;26,725;31,2;24,6;20;0;;;;;;89;3;BL;9;280;05.00
01/01/2017;2017;1;1;25,8;26,1;28,6;26,575;31,8;24,4;60,4;0;;1009,3;93,42995433;86,36745756;89,16928184;90,59916202;3,458333333;CALM;16;18;
02/01/2017;2017;1;2;24,5;31,6;25,8;26,6;34;25,2;34,8;0;;1009,4;97,43799161;75,12392688;95,05622718;91,26403432;3,055555556;CALM;20;50;
03/01/2017;2017;1;3;26,4;29;27;27,2;31,4;25,6;33;0;;1008,5;93,51927761;82,15086377;90,43668525;89,90652606;4,041666667;BL;18;320;
04/01/2017;2017;1;4;26,4;30,6;28,8;28,05;32,2;25,4;4,5;0;;1007,9;95,12249559;74,64000767;86,11611875;87,7502794;3,166666667;BL;12;310;
05/01/2017;2017;1;5;26,8;28;27,4;27,25;32,4;25,6;7;0;;1008,8;91,9989559;89,1695761;87,50777726;90,16881629;4,958333333;BL;24;310;
06/01/2017;2017;1;6;26,2;28,6;28,2;27,3;32,6;25,6;0,8;0;;1008,4;91,89271833;77,7448942;89,03392326;87,64106353;4;BL;18;300;
07/01/2017;2017;1;7;26,6;31,4;26,4;27,75;32,2;25;3;0;;1007,8;90,39414198;69,93491116;91,96977161;85,67324168;4,833333333;CALM;19;220;
08/01/2017;2017;1;8;26,6;31,6;28,6;28,35;31,8;25,6;0;0;;1007,7;93,54938188;68,79871024;86,23920807;85,53417052;4,041666667;CALM;15;280;
09/01/2017;2017;1;9;26,4;32,6;29,6;28,75;32,8;25;0;0;;1008;95,12235709;61,06067533;83,3688029;83,6685481;3,916666667;BL;16;300;
10/01/2017;2017;1;10;27,8;26,2;28,4;27,55;31,2;25,6;25,6;0;;1009;89,11776707;93,49238182;84,75392548;89,12046036;4,333333333;BL;18;340;
11/01/2017;2017;1;11;27;26,4;29,1;27,375;32,4;25;12,5;0;;1008,9;90,4752993;91,93112152;86,29290482;89,79365623;4,666666667;BL;20;200;
12/01/2017;2017;1;12;26,2;28,5;28,2;27,275;32,4;24,6;14,7;0;;1008,4;93,49070006;84,1299826;86,1774357;89,3222046;3,208333333;CALM;19;240;
13/01/2017;2017;1;13;25,6;30,2;28,6;27,5;32,3;25,6;0,4;0;;1008,1;88,57878933;70,49217181;85,55705514;83,30170141;5,666666667;BL;19;280;
14/01/2017;2017;1;14;26,4;29,2;28;27,5;31,4;24,3;32,4;0;;1008,6;91,92835145;78,0129802;87,611607;87,37032253;4,5;BL;20;230;
15/01/2017;2017;1;15;25,2;29,8;27,6;26,95;30;24,8;6;0;;1009,3;94,98628708;72,2181155;84,4944124;86,67127552;3,166666667;BL;14;240;
16/01/2017;2017;1;16;24,8;28,8;26,1;26,125;29,6;24,4;5;0;;1010,1;94,93833974;79,22771341;90,39140435;89,87394931;3,041666667;CALM;20;310;
17/01/2017;2017;1;17;25,3;26,6;27;26,05;30,2;24,5;1,9;0;;1009,8;94,17382518;89,60782279;83,48682142;90,36057364;4,125;BL;28;330;
18/01/2017;2017;1;18;25;29,8;28,2;27;31,6;25,5;11,5;0;;1012;91,65875539;79,64649822;89,74146429;88,17636832;2,583333333;CALM;19;340;
19/01/2017;2017;1;19;26,2;30,8;27,5;27,675;31,4;24,6;0;0;;1011,9;93,48397302;74,71979017;89,63107499;87,8297028;2,5;BL;8;23;
20/01/2017;2017;1;20;26,2;28,8;28;27,3;31;24,6;0,1;0;;1010;91,88898108;82,0685846;87,55152119;88,34951699;2,875;CALM;8;350;
21/01/2017;2017;1;21;25,4;26,8;28;26,4;30,9;24,4;13,6;0;;1010,7;91,73876096;88,10485231;86,93532545;89,62942492;3,833333333;BL;20;180;
22/01/2017;2017;1;22;26;26,8;27;26,45;31,4;25,6;3;0;;1012,4;89,4582508;90,42856837;93,60002773;90,73627442;2,666666667;CALM;10;250;
23/01/2017;2017;1;23;26,4;25,2;26,8;26,2;31,2;24,6;30,3;0;;1011,6;91,92165713;93,33664454;88,77313598;91,48827369;3,583333333;CALM;16;310;
24/01/2017;2017;1;24;25,4;30,6;27,8;27,3;30,8;25,2;1,6;0;;1011;95,0067749;72,00443462;88,97185369;87,74745953;2,916666667;BL;11;310;
25/01/2017;2017;1;25;25,8;26,3;26;25,975;31,2;24,2;48,8;0;;1011,7;93,42536234;94,3040792;93,30550586;93,61507743;6,375;BL;19;190;
26/01/2017;2017;1;26;25,6;29;25,8;26,5;32;25;1,7;0;;1010,7;90,16743036;79,30941499;93,38378813;88,25701596;6,458333333;BL;29;300;
27/01/2017;2017;1;27;26,4;32,1;28,4;28,325;32,6;26,2;TTU;0;;1009,2;91,92696642;66,03644024;83,15243878;83,26070297;8,083333333;BL;28;310;
28/01/2017;2017;1;28;26,7;30,7;28,2;28,075;31,2;25;2,6;0;;1008,3;85,01367223;72,72994447;81,76803926;81,13133205;8,166666667;BL;24;310;
29/01/2017;2017;1;29;26;28,6;24,9;26,375;30,9;23,8;28,1;0;;1009;87,10847494;79,14464739;89,19539849;85,63924894;8,583333333;BL;22;310;
30/01/2017;2017;1;30;24,8;29;27,4;26,5;31,6;24,2;7,6;0;;1009,9;95,77456885;77,22731053;85,86920421;88,66141311;6,5;BL;25;300;
31/01/2017;2017;1;31;24,8;31;24,6;26,3;31,2;24,4;9,8;0;;1009,5;93,27686511;76,14285619;96,58933466;89,82148026;3,291666667;CALM;15;300;
01/02/2017;2017;2;1;26,2;30,8;26;27,3;31,6;24,4;4;0;;1010,5;91,09279129;70,19586194;87,2223116;84,90093903;6,875;BL;19;300;
02/02/2017;2017;2;2;25,8;30,6;27,8;27,5;32;25,4;0;0;;1010,2;85,47828429;66,90130935;80,82988239;79,67194008;10,44444444;BL;23;280;
03/02/2017;2017;2;3;26;31,2;28,2;27,85;31,4;23,6;22,9;0;;1009,1;79,42315242;64,82509888;94,8911709;79,64064365;11,79166667;BL;29;300;
04/02/2017;2017;2;4;26,7;32,8;28,2;28,6;33;25,9;0;0;;1008,1;87,31192937;61,21391296;81,77510153;79,40321831;11,58333333;BL;26;300;
05/02/2017;2017;2;5;26,6;30,4;28,6;28,05;31,6;26,4;0;0;;1006,9;87,28818861;71,92356854;80,41394643;81,72847305;13,54166667;BL;32;310;
06/02/2017;2017;2;6;27,3;31,6;28,8;28,75;32;25,2;3,2;0;;1006,8;85,21587115;66,95790371;80,41016529;79,44995283;15,33333333;BL;31;310;
07/02/2017;2017;2;7;28,4;30,4;25,6;28,2;32,2;24,4;24,1;0;;1006,9;79,06363643;70,62774914;91,85883449;80,15346412;16,33333333;BL;39;310;
08/02/2017;2017;2;8;26,2;27,4;27,4;26,8;27,8;24,2;13;0;;1007,2;93,49275554;83,0127483;84,4338936;88,60803825;12,91666667;BL;31;310;
09/02/2017;2017;2;9;25,5;27;26,2;26,05;28,2;24;17,8;0;;1007,8;91,76474777;84,36568897;88,68670677;89,14547282;7,75;BL;24;310;
10/02/2017;2017;2;10;24,8;30,4;25,6;26,4;30,8;24,8;16,8;0;;1008,2;93,27930168;69,32387475;94,16368797;87,51154152;6,791666667;BL;31;300;
11/02/2017;2017;2;11;24,6;29,4;27,4;26,5;30,4;24,4;1,1;0;;1011,2;94,91287935;72,65238087;82,84375398;86,33047339;7,75;BL;25;300;
12/02/2017;2017;2;12;25,2;27;26,8;26,05;31,7;24,2;47,2;0;;1012,7;86,8559395;90,47102083;87,18367548;87,84164383;3,291666667;CALM;20;300;
13/02/2017;2017;2;13;25,2;27,6;25,4;25,85;31,5;24,2;0;0;;1012,4;93,33327398;84,5474983;91,73557718;90,73740586;3,25;CALM;22;320;
14/02/2017;2017;2;14;25,4;25;26,4;25,55;30;24,2;61,4;0;;1013,4;95,00339519;94,95913746;93,42459701;94,59763121;1,333333333;CALM;12;30;
15/02/2017;2017;2;15;25,4;30,4;28,4;27,4;31;24,2;1,3;0;;1012,6;91,73410774;74,51157715;87,65382861;86,40840531;2,916666667;CALM;8;260;
